accommodates,bedrooms,bathrooms,beds,room_type,neighbourhood,log_price
12,4.0,3.5,8.0,Entire home/apt,Haight-Ashbury,6.684611728
2,1.0,2.5,1.0,Private room,Pleasant Plains,4.553876892
3,1.0,1.0,2.0,Entire home/apt,Silver Lake,4.820281566
2,1.0,1.0,1.0,Private room,Bushwick,4.290459441
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.043051268
4,2.0,1.0,2.0,Private room,Mar Vista,4.905274778
5,1.0,1.5,2.0,Entire home/apt,Judiciary Square,5.164785974
2,1.0,1.0,1.0,Private room,Del Rey,4.219507705
2,1.0,1.0,1.0,Private room,North Beach,4.406719247
4,1.0,1.0,2.0,Entire home/apt,Kingman Park,4.941642423
2,1.0,1.0,1.0,Entire home/apt,Boystown,4.59511985
9,4.0,3.5,6.0,Entire home/apt,Marina Del Rey,5.988961417
4,1.0,1.0,2.0,Entire home/apt,Flatbush,4.59511985
9,3.0,2.0,4.0,Entire home/apt,Lakeview,5.926926026
2,1.0,1.0,1.0,Entire home/apt,Mid-Wilshire,5.129898715
2,1.0,1.0,1.0,Entire home/apt,North End,5.416100402
2,1.0,1.0,1.0,Private room,East Harlem,4.553876892
2,1.0,1.0,1.0,Entire home/apt,Long Beach,4.787491743
2,1.0,1.0,1.0,Entire home/apt,SoMa,5.703782475
2,0.0,1.0,1.0,Entire home/apt,Harlem,4.59511985
2,1.0,1.0,1.0,Entire home/apt,West Village,5.298317367
8,5.0,5.5,5.0,Entire home/apt,Malibu,7.374629015
8,3.0,2.0,4.0,Entire home/apt,Wicker Park,5.521460918
6,2.0,2.0,3.0,Entire home/apt,Prospect Heights,5.517452896
2,1.0,1.0,1.0,Private room,Upper East Side,3.555348061
4,2.0,1.0,3.0,Entire home/apt,Mission District,5.521460918
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.605170186
3,2.0,1.0,1.0,Entire home/apt,Carroll Gardens,5.416100402
2,1.0,1.0,1.0,Private room,Alamo Square,4.317488114
2,1.0,1.0,1.0,Private room,Washington Heights,4.49980967
9,4.0,1.5,8.0,Entire home/apt,East Flatbush,5.241747015
4,2.0,1.0,2.0,Entire home/apt,Redondo Beach,4.605170186
4,2.0,1.0,3.0,Entire home/apt,Soho,5.926926026
3,2.0,1.0,1.0,Entire home/apt,The Castro,5.521460918
1,1.0,1.5,1.0,Private room,Bedford-Stuyvesant,3.850147602
2,1.0,1.0,1.0,Private room,Monterey Park,3.828641396
1,1.0,1.0,1.0,Shared room,Westside,5.298317367
1,1.0,1.0,1.0,Private room,Toluca Lake,5.010635294
2,1.0,1.5,1.0,Private room,Fresh Meadows,4.094344562
8,4.0,3.5,4.0,Entire home/apt,Brentwood,6.618738984
2,0.0,1.0,1.0,Entire home/apt,Westlake,5.164785974
4,2.0,1.0,2.0,Entire home/apt,Hamilton Heights,4.941642423
2,0.0,1.0,1.0,Entire home/apt,Hollywood,4.369447852
2,1.0,1.0,1.0,Entire home/apt,Williamsburg,4.86753445
2,1.0,1.0,1.0,Entire home/apt,Fenway/Kenmore,4.59511985
2,0.0,1.0,1.0,Entire home/apt,Inner Sunset,4.787491743
6,2.0,3.0,3.0,Entire home/apt,Hell's Kitchen,6.396929655
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.382026635
4,2.0,2.0,2.0,Entire home/apt,Edgewater,5.978885765
3,1.0,1.0,1.0,Entire home/apt,Greenwich Village,5.298317367
2,1.0,1.0,1.0,Private room,Washington Heights,3.871201011
6,2.0,1.0,3.0,Entire home/apt,Hell's Kitchen,5.602118821
2,1.0,1.0,1.0,Entire home/apt,Culver City,4.976733742
2,1.0,1.0,1.0,Entire home/apt,Greenwich Village,5.686975356
3,1.0,1.0,1.0,Private room,Mid-Wilshire,4.158883083
1,0.0,1.0,1.0,Entire home/apt,Mid-City,4.787491743
1,2.0,1.0,1.0,Entire home/apt,South Boston,5.631211782
4,0.0,1.0,2.0,Entire home/apt,Allston-Brighton,4.976733742
2,1.0,1.0,1.0,Private room,Harlem,4.553876892
7,4.0,2.0,4.0,Entire home/apt,Van Nuys,5.298317367
3,1.0,1.0,2.0,Private room,Forest Hills,4.477336814
6,3.0,1.5,3.0,Entire home/apt,Chelsea,5.703782475
5,2.0,2.0,3.0,Entire home/apt,Glendale,5.521460918
5,1.0,2.0,2.0,Private room,Harlem,5.164785974
4,1.0,1.0,1.0,Entire home/apt,Van Nuys,4.605170186
6,2.0,1.0,1.0,Private room,Jamaica,4.553876892
2,0.0,1.0,1.0,Entire home/apt,Lower East Side,4.691347882
8,3.0,2.0,3.0,Entire home/apt,Greenwich Village,6.551080335
2,1.0,1.0,2.0,Entire home/apt,Hermosa Beach,4.787491743
2,1.0,1.0,1.0,Entire home/apt,Pacific Heights,5.991464547
1,1.0,1.5,1.0,Private room,North Hollywood,3.912023005
2,1.0,1.0,1.0,Private room,Ridgewood,3.891820298
1,1.0,1.5,2.0,Private room,Financial District,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Sherman Oaks,4.65396035
4,1.0,1.0,3.0,Entire home/apt,Near Northeast/H Street Corridor,4.49980967
4,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.730099783
2,1.0,1.0,1.0,Private room,East Harlem,4.605170186
1,1.0,1.0,1.0,Private room,Back Bay,4.663439094
3,1.0,1.0,1.0,Entire home/apt,South End,5.075173815
1,1.0,1.0,1.0,Private room,16th Street Heights,3.33220451
2,1.0,1.0,1.0,Entire home/apt,Venice,4.905274778
3,2.0,1.0,2.0,Entire home/apt,Prospect Heights,5.298317367
1,1.0,1.0,1.0,Shared room,Hamilton Heights,4.382026635
2,1.0,1.0,1.0,Entire home/apt,Greenpoint,4.976733742
1,1.0,1.0,1.0,Private room,Bayview,4.990432587
1,1.0,1.0,1.0,Private room,Hollywood,3.871201011
6,2.0,2.0,4.0,Entire home/apt,Richmond District,5.723585102
2,1.0,1.0,2.0,Entire home/apt,Hamilton Heights,4.442651256
2,0.0,1.0,2.0,Entire home/apt,Flatiron District,4.934473933
8,1.0,1.0,8.0,Entire home/apt,Mid-Wilshire,4.369447852
2,1.0,1.0,2.0,Private room,Upper West Side,5.560681631
2,1.0,1.0,2.0,Private room,Bedford-Stuyvesant,4.49980967
3,0.0,1.0,2.0,Entire home/apt,Back Bay,5.521460918
2,1.0,1.0,1.0,Private room,Douglass,4.17438727
3,0.0,1.0,2.0,Entire home/apt,Downtown Crossing,4.859812404
2,1.0,1.0,1.0,Private room,Hell's Kitchen,4.59511985
2,0.0,1.0,1.0,Entire home/apt,Hollywood,3.912023005
4,1.0,1.0,2.0,Entire home/apt,Greenwich Village,5.257495372
2,1.0,1.0,1.0,Private room,Washington Heights,4.077537444
6,3.0,1.0,3.0,Entire home/apt,Bernal Heights,5.370638028
2,1.0,1.0,1.0,Private room,Palms,3.912023005
1,1.0,1.0,1.0,Private room,LeDroit Park,3.36729583
2,1.0,1.0,1.0,Private room,Columbia Street Waterfront,4.17438727
3,1.0,1.0,1.0,Entire home/apt,Lamond Riggs,4.317488114
2,1.0,1.0,1.0,Private room,Flushing,4.941642423
2,1.0,1.0,2.0,Private room,The Castro,4.700480366
4,2.0,2.0,2.0,Entire home/apt,Clinton Hill,5.501258211
3,1.0,1.0,1.0,Entire home/apt,U Street Corridor,5.192956851
2,1.0,1.0,1.0,Private room,Lower East Side,4.442651256
2,1.0,1.0,1.0,Entire home/apt,Bloomingdale,4.49980967
1,1.0,1.0,1.0,Private room,North End,4.477336814
2,1.0,1.0,1.0,Entire home/apt,West Village,5.187385806
8,3.0,2.0,4.0,Entire home/apt,Redondo Beach,5.616771098
2,1.0,1.0,3.0,Entire home/apt,Hollywood,4.304065093
16,5.0,3.0,7.0,Entire home/apt,Mid-Wilshire,6.309918278
6,1.0,1.0,3.0,Entire home/apt,Flatbush,4.86753445
1,1.0,1.0,1.0,Private room,Lower East Side,4.553876892
2,1.0,1.0,1.0,Entire home/apt,Greenpoint,5.416100402
4,2.0,2.0,2.0,Entire home/apt,Pasadena,5.616771098
2,1.0,1.0,1.0,Private room,Harlem,4.605170186
2,1.0,1.0,1.0,Private room,Manor Park,5.298317367
4,2.0,1.0,4.0,Entire home/apt,Lower Haight,5.262690189
2,1.0,1.0,1.0,Private room,Financial District,5.010635294
2,1.0,1.0,1.0,Entire home/apt,Back Bay,6.388561406
2,1.0,1.0,1.0,Private room,Jamaica,3.713572067
4,3.0,1.5,3.0,Entire home/apt,Silver Lake,5.521460918
8,2.0,1.0,5.0,Entire home/apt,Benning Ridge,5.293304825
4,2.0,2.0,2.0,Entire home/apt,Flatiron District,7.003065459
2,1.0,1.0,1.0,Entire home/apt,Crown Heights,4.941642423
2,1.0,1.0,1.0,Entire home/apt,Washington Heights,4.700480366
1,1.0,2.0,3.0,Private room,Santa Monica,5.521460918
2,1.0,1.0,1.0,Private room,Dorchester,4.59511985
4,2.0,2.0,2.0,Entire home/apt,Forest Hills,6.163314804
2,1.0,1.0,1.0,Private room,Sheepshead Bay,3.33220451
3,0.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,4.584967479
2,1.0,1.0,1.0,Entire home/apt,Alphabet City,5.010635294
1,1.0,1.0,1.0,Shared room,Hollywood,4.317488114
1,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.912023005
3,1.0,1.0,1.0,Entire home/apt,Mid-Wilshire,5.010635294
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.219507705
4,1.0,1.0,1.0,Private room,Allerton,3.80666249
2,1.0,1.0,1.0,Entire home/apt,Manhattan Beach,5.686975356
4,0.0,1.0,1.0,Entire home/apt,Hollywood,4.86753445
2,1.0,1.5,1.0,Shared room,Harlem,5.298317367
5,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.010635294
5,0.0,1.0,3.0,Entire home/apt,Hollywood,4.672828834
2,0.0,1.0,1.0,Entire home/apt,Soho,5.298317367
5,2.0,1.0,2.0,Entire home/apt,Bushwick,5.010635294
4,0.0,1.0,2.0,Entire home/apt,West Hollywood,5.220355825
2,1.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,4.382026635
4,1.0,1.0,2.0,Entire home/apt,Judiciary Square,6.907755279
2,0.0,1.0,1.0,Entire home/apt,Clinton Hill,4.934473933
2,1.0,1.5,1.0,Private room,Near Northeast/H Street Corridor,4.553876892
4,2.0,1.0,2.0,Entire home/apt,South End,6.549650742
2,1.0,1.0,1.0,Private room,Bushwick,4.553876892
4,1.0,1.0,2.0,Entire home/apt,Williamsburg,5.247024072
5,2.0,1.0,2.0,Entire home/apt,Barney Circle,6.388561406
5,1.0,1.0,2.0,Entire home/apt,Capitol Hill,5.043425117
3,1.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,4.700480366
2,1.0,1.0,1.0,Private room,Mission District,4.553876892
5,2.0,2.0,3.0,Entire home/apt,Reseda,4.317488114
6,2.0,1.0,3.0,Entire home/apt,Back Bay,5.857933154
2,3.0,1.0,1.0,Private room,Crown Heights,4.17438727
2,1.0,1.0,1.0,Private room,Williamsburg,4.382026635
2,0.0,1.0,1.0,Entire home/apt,Downtown Crossing,4.890349128
3,0.0,1.0,1.0,Entire home/apt,Alphabet City,5.003946306
4,2.0,1.5,2.0,Entire home/apt,West Los Angeles,5.293304825
4,1.0,1.5,1.0,Entire home/apt,South Pasadena,4.770684624
3,0.0,1.0,1.0,Entire home/apt,Santa Monica,5.857933154
2,1.0,1.0,1.0,Entire home/apt,Downtown,4.65396035
2,1.0,2.0,1.0,Private room,Williamsburg,4.17438727
2,0.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,4.317488114
2,1.0,1.0,2.0,Entire home/apt,Burbank,4.127134385
4,2.0,1.0,3.0,Entire home/apt,Logan Square,4.700480366
3,0.0,1.0,1.0,Entire home/apt,Long Beach,4.8978398
6,2.0,1.0,4.0,Entire home/apt,Dupont Circle,5.686975356
3,1.0,1.0,1.0,Private room,Allerton,3.80666249
2,1.0,1.0,1.0,Entire home/apt,Williamsburg,4.941642423
5,1.0,1.5,1.0,Entire home/apt,Astoria,5.164785974
3,1.0,1.0,2.0,Entire home/apt,U Street Corridor,4.859812404
1,1.0,1.0,1.0,Private room,Downtown,5.003946306
4,1.0,1.0,1.0,Private room,Eckington,4.143134726
2,1.0,1.0,2.0,Private room,Long Island City,4.007333185
7,2.0,2.0,6.0,Private room,Culver City,4.976733742
4,3.0,1.0,3.0,Entire home/apt,Park Slope,5.164785974
2,1.0,1.0,1.0,Entire home/apt,Charlestown,5.164785974
1,1.0,1.0,1.0,Shared room,Richmond District,4.17438727
6,3.0,1.0,5.0,Entire home/apt,Eckington,4.882801923
2,1.0,1.0,1.0,Private room,Sherman Oaks,3.912023005
2,1.0,1.0,1.0,Private room,Bushwick,3.891820298
8,3.0,1.0,4.0,Entire home/apt,Clinton Hill,5.556828062
2,1.0,1.0,2.0,Entire home/apt,Upper West Side,4.905274778
4,1.0,1.0,2.0,Entire home/apt,Westlake,4.605170186
4,1.0,1.0,2.0,Entire home/apt,Concourse,4.219507705
2,1.0,1.0,1.0,Private room,Park View,4.49980967
2,1.0,1.0,1.0,Private room,Crown Heights,3.951243719
2,1.0,1.0,1.0,Private room,Lower East Side,4.553876892
3,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.003946306
7,2.0,2.0,3.0,Entire home/apt,West Hollywood,5.293304825
2,1.0,1.0,1.0,Entire home/apt,North Center,4.605170186
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.713572067
6,3.0,1.0,4.0,Entire home/apt,Westside,5.087596335
4,2.0,2.0,3.0,Entire home/apt,Hollywood,4.859812404
2,1.0,1.0,1.0,Private room,West Village,4.59511985
1,1.0,2.0,1.0,Private room,Outer Sunset,3.401197382
2,0.0,1.0,1.0,Entire home/apt,Silver Lake,4.644390899
1,1.0,1.0,1.0,Shared room,Mission District,4.317488114
1,1.0,1.0,1.0,Private room,Upper East Side,4.442651256
1,1.0,1.0,1.0,Private room,Jamaica,4.248495242
2,0.0,1.0,1.0,Entire home/apt,Excelsior,4.86753445
4,1.0,1.0,2.0,Private room,Glendora,3.912023005
2,1.0,1.0,1.0,Private room,Bushwick,3.912023005
2,1.0,1.0,1.0,Private room,Bernal Heights,4.905274778
2,1.0,1.0,1.0,Private room,Capitol Hill,4.787491743
1,1.0,1.0,1.0,Private room,Alphabet City,4.094344562
5,2.0,2.0,3.0,Entire home/apt,Bernal Heights,5.857933154
2,1.0,1.0,1.0,Entire home/apt,Columbia Heights,4.700480366
2,1.0,1.0,1.0,Shared room,Williamsburg,3.737669618
2,1.0,1.0,1.0,Entire home/apt,Hollywood,5.010635294
4,1.0,1.0,2.0,Entire home/apt,Harlem,5.298317367
1,1.0,1.0,1.0,Private room,Williamsburg,3.931825633
1,1.0,1.0,1.0,Private room,Williamsburg,4.158883083
1,1.0,1.5,1.0,Private room,Astoria,4.605170186
3,1.0,1.0,1.0,Entire home/apt,Near Northeast/H Street Corridor,4.976733742
1,1.0,1.5,1.0,Private room,Bedford-Stuyvesant,3.912023005
8,2.0,2.0,4.0,Entire home/apt,Lower East Side,6.214608098
2,1.0,1.0,1.0,Private room,East Village,4.86753445
3,1.0,1.0,1.0,Entire home/apt,Silver Lake,5.003946306
2,1.0,1.0,2.0,Entire home/apt,East Harlem,4.859812404
2,1.0,1.0,1.0,Private room,Midtown East,4.700480366
4,1.0,1.0,2.0,Entire home/apt,Downtown,5.370638028
2,1.0,1.0,1.0,Private room,Windsor Terrace,3.688879454
5,2.0,1.0,3.0,Entire home/apt,Venice,4.86753445
6,3.0,1.5,3.0,Entire home/apt,Bernal Heights,5.164785974
2,1.0,1.0,1.0,Private room,Harlem,4.787491743
3,1.0,1.0,1.0,Entire home/apt,Greenwich Village,5.176149733
6,3.0,1.0,5.0,Entire home/apt,Lawndale,6.300785795
3,1.0,1.0,2.0,Private room,East Harlem,4.49980967
3,1.0,1.0,1.0,Entire home/apt,16th Street Heights,4.430816799
5,2.0,1.0,2.0,Entire home/apt,Park Slope,5.370638028
2,1.0,1.5,1.0,Private room,East Harlem,3.912023005
2,2.0,1.0,2.0,Entire home/apt,Western Addition/NOPA,4.976733742
15,5.0,3.0,7.0,Entire home/apt,Lake Balboa,6.104793232
2,1.0,1.0,1.0,Entire home/apt,Topanga,4.605170186
4,1.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,4.795790546
4,1.0,1.0,2.0,Entire home/apt,Mid-Wilshire,5.598421959
1,1.0,1.0,1.0,Private room,Chelsea,3.912023005
3,1.0,1.0,1.0,Entire home/apt,Nolita,5.703782475
2,1.0,1.5,1.0,Private room,Greenwood Heights,4.49980967
1,1.0,1.0,1.0,Private room,Lefferts Garden,3.891820298
6,1.0,1.0,3.0,Entire home/apt,Murray Hill,5.433722004
2,1.0,1.0,1.0,Private room,Hell's Kitchen,5.068904202
1,1.0,1.5,1.0,Private room,Rego Park,3.828641396
2,1.0,1.0,1.0,Entire home/apt,Mission District,5.192956851
4,1.0,1.0,2.0,Entire home/apt,Barney Circle,4.65396035
2,0.0,1.0,1.0,Entire home/apt,Upper East Side,4.941642423
2,1.0,1.0,1.0,Entire home/apt,Mission District,4.934473933
10,2.0,2.0,4.0,Entire home/apt,West Los Angeles,3.80666249
3,2.0,2.0,2.0,Entire home/apt,Hollywood Hills,5.153291594
3,0.0,1.0,3.0,Entire home/apt,Mid-Wilshire,4.59511985
3,0.0,1.0,1.0,Entire home/apt,Greenwich Village,5.164785974
3,1.0,1.0,1.0,Entire home/apt,Westchester/Playa Del Rey,5.129898715
1,1.0,1.0,1.0,Private room,Long Island City,4.248495242
4,1.0,1.0,2.0,Entire home/apt,Long Island City,5.298317367
7,2.0,1.0,2.0,Entire home/apt,Beacon Hill,4.828313737
3,0.0,1.0,1.0,Entire home/apt,Midtown East,5.988961417
3,1.0,1.0,2.0,Private room,East Elmhurst,3.80666249
2,1.0,1.0,1.0,Private room,Williamsburg,4.17438727
4,1.0,1.0,2.0,Private room,Midwood,4.317488114
1,1.0,1.0,1.0,Private room,Santa Monica,4.317488114
4,2.0,1.0,2.0,Entire home/apt,Ditmars / Steinway,4.700480366
4,1.0,1.0,2.0,Entire home/apt,Williamsburg,5.298317367
4,1.0,1.0,2.0,Entire home/apt,Chinatown,5.416100402
2,1.0,1.0,1.0,Private room,Financial District,4.382026635
2,1.0,1.0,1.0,Private room,Culver City,4.219507705
2,1.0,1.0,1.0,Private room,Kensington,3.80666249
1,0.0,1.0,1.0,Entire home/apt,Upper East Side,5.010635294
1,1.0,1.0,1.0,Shared room,Woodside,4.094344562
1,1.0,3.0,3.0,Shared room,East Elmhurst,3.555348061
2,1.0,1.0,1.0,Private room,Washington Heights,3.912023005
4,1.0,1.0,1.0,Entire home/apt,Mission District,5.293304825
4,2.0,1.5,2.0,Entire home/apt,Richmond District,5.857933154
2,1.0,1.0,1.0,Private room,Bushwick,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Beacon Hill,5.187385806
2,1.0,8.0,2.0,Private room,Hollywood,4.663439094
4,1.0,1.0,1.0,Entire home/apt,Capitol Hill,4.976733742
4,2.0,1.0,2.0,Entire home/apt,Palms,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Laurel Canyon,5.010635294
4,0.0,1.0,2.0,Entire home/apt,Hollywood,4.442651256
2,1.0,1.0,1.0,Private room,Financial District,4.59511985
2,1.0,1.0,1.0,Private room,East Harlem,4.382026635
2,1.0,1.0,1.0,Private room,Washington Heights,3.80666249
1,1.0,1.0,1.0,Private room,Inwood,4.094344562
3,1.0,1.0,2.0,Entire home/apt,Lower East Side,5.393627546
2,1.0,1.0,1.0,Entire home/apt,Midtown East,5.517452896
2,1.0,1.0,1.0,Private room,Chelsea,4.49980967
3,1.0,1.0,1.0,Shared room,Upper West Side,5.010635294
4,3.0,1.0,3.0,Entire home/apt,Gowanus,4.49980967
2,1.0,1.0,2.0,Private room,Williamsburg,4.094344562
5,1.0,1.0,3.0,Entire home/apt,West Hollywood,4.94875989
2,1.0,1.0,1.0,Private room,Lower East Side,4.343805422
2,1.0,1.0,1.0,Private room,Eagle Rock,4.077537444
4,2.0,1.0,2.0,Entire home/apt,Lower East Side,5.703782475
4,1.0,1.0,1.0,Entire home/apt,Nolita,4.976733742
2,1.0,1.0,1.0,Private room,Ridgewood,3.912023005
4,1.0,1.0,1.0,Entire home/apt,Downtown,6.396929655
2,1.0,1.0,1.0,Private room,Cahuenga Pass,4.17438727
5,2.0,2.0,3.0,Entire home/apt,Harlem,4.912654886
1,1.0,1.0,1.0,Private room,Bushwick,3.931825633
2,1.0,1.0,1.0,Private room,South Robertson,4.553876892
2,1.0,1.0,1.0,Private room,Williamsburg,4.317488114
2,1.0,1.0,1.0,Entire home/apt,Chinatown,5.501258211
1,1.0,1.0,1.0,Private room,Flatlands,3.555348061
1,1.0,1.0,1.0,Private room,Venice,5.129898715
1,1.0,1.0,1.0,Private room,East New York,4.007333185
4,2.0,2.0,4.0,Entire home/apt,Crown Heights,5.192956851
2,2.0,1.0,2.0,Entire home/apt,Lynwood,4.442651256
2,1.0,1.0,1.0,Private room,Sierra Madre,5.010635294
2,1.0,1.0,1.0,Private room,Hamilton Heights,4.356708827
8,3.0,1.0,3.0,Entire home/apt,West Loop/Greektown,5.666426688
4,1.0,1.0,2.0,Entire home/apt,Prospect Heights,5.241747015
2,1.0,2.5,1.0,Private room,Duboce Triangle,4.465908119
2,0.0,1.0,2.0,Entire home/apt,Lower East Side,5.298317367
2,1.0,1.0,1.0,Private room,South End,4.59511985
2,1.0,2.0,2.0,Private room,Kenwood,4.094344562
2,1.0,1.0,1.0,Entire home/apt,Capitol Hill,4.828313737
6,3.0,1.0,4.0,Entire home/apt,Bedford-Stuyvesant,4.804021045
4,1.0,1.0,2.0,Private room,Gravesend,4.094344562
2,1.0,1.0,2.0,Private room,South Robertson,4.094344562
4,1.0,1.0,5.0,Entire home/apt,Hollywood,4.976733742
4,1.0,1.0,3.0,Entire home/apt,South Loop/Printers Row,4.317488114
2,1.0,1.0,1.0,Entire home/apt,Hamilton Heights,4.553876892
3,0.0,1.0,2.0,Entire home/apt,Venice,5.164785974
4,2.0,2.0,3.0,Entire home/apt,Venice,4.787491743
12,6.0,2.0,7.0,Entire home/apt,Financial District,6.831953566
1,1.0,1.0,1.0,Private room,Williamsburg,3.912023005
2,1.0,1.0,1.0,Private room,Greenpoint,4.304065093
10,4.0,2.0,6.0,Entire home/apt,Lincoln Park,5.616771098
3,1.0,1.0,1.0,Entire home/apt,Williamsburg,4.859812404
3,1.0,1.0,1.0,Entire home/apt,Crown Heights,4.672828834
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,4.382026635
2,1.0,1.0,1.0,Private room,Flatbush,4.382026635
8,2.0,1.0,2.0,Entire home/apt,Brentwood,5.342334252
4,1.0,1.0,1.0,Entire home/apt,Palms,4.49980967
2,1.0,1.0,1.0,Entire home/apt,Washington Heights,4.605170186
1,1.0,1.0,4.0,Shared room,East Harlem,3.737669618
6,3.0,1.0,3.0,Entire home/apt,North End,5.003946306
2,1.0,1.0,1.0,Entire home/apt,Inwood,4.828313737
3,1.0,1.0,1.0,Entire home/apt,Flatiron District,5.068904202
2,1.0,1.0,1.0,Entire home/apt,Downtown/Penn Quarter,6.395261598
1,1.0,1.0,1.0,Private room,Mid-City,4.248495242
1,1.0,1.0,1.0,Private room,East Village,4.49980967
1,1.0,1.0,1.0,Private room,Venice,4.343805422
2,0.0,1.0,1.0,Entire home/apt,West Village,4.828313737
3,1.0,1.0,2.0,Private room,Tribeca,4.65396035
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Hell's Kitchen,5.247024072
2,1.0,1.0,1.0,Entire home/apt,Capitol Hill,4.779123493
2,1.0,1.0,1.0,Private room,Eckington,4.48863637
2,1.0,1.0,1.0,Entire home/apt,East Village,5.241747015
2,1.0,1.0,1.0,Private room,Ridgewood,4.248495242
8,3.0,2.5,3.0,Entire home/apt,LeDroit Park,5.613128106
2,0.0,1.0,1.0,Entire home/apt,Dupont Circle,4.553876892
4,2.0,1.0,2.0,Entire home/apt,Fort Greene,5.164785974
2,0.0,1.0,1.0,Entire home/apt,Palms,5.010635294
2,1.0,2.0,1.0,Private room,Del Rey,3.912023005
4,2.0,2.0,2.0,Entire home/apt,El Segundo,4.905274778
3,1.0,1.0,1.0,Entire home/apt,Crown Heights,4.605170186
2,1.0,1.0,1.0,Private room,Hamilton Heights,3.663561646
2,1.0,1.0,2.0,Shared room,Englewood,2.708050201
2,1.0,1.0,1.0,Entire home/apt,Williamsburg,4.941642423
8,3.0,4.0,4.0,Entire home/apt,Baldwin Hills,5.556828062
2,1.0,1.0,1.0,Private room,Bushwick,3.871201011
3,1.0,1.0,2.0,Private room,Crestwood,4.605170186
6,2.0,1.0,2.0,Entire home/apt,Crown Heights,4.941642423
6,2.0,1.0,3.0,Entire home/apt,Lindenwood,4.605170186
1,0.0,1.0,1.0,Entire home/apt,Upper East Side,4.787491743
3,1.0,1.0,1.0,Entire home/apt,U Street Corridor,4.941642423
2,1.0,1.0,1.0,Private room,Clinton Hill,4.382026635
4,2.0,1.0,2.0,Entire home/apt,Windsor Terrace,4.828313737
2,1.0,2.0,1.0,Private room,Adams Morgan,4.094344562
2,1.0,1.0,1.0,Private room,North Hollywood,4.094344562
5,2.0,1.0,3.0,Entire home/apt,Mission District,5.855071922
2,1.0,1.0,1.0,Private room,East Boston,4.65396035
8,2.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,5.164785974
5,1.0,1.0,2.0,Entire home/apt,Long Beach,4.418840608
2,1.0,1.0,1.0,Entire home/apt,Westchester/Playa Del Rey,4.317488114
2,1.0,1.0,1.0,Private room,Greenpoint,4.553876892
4,1.0,1.0,2.0,Entire home/apt,Capitol Hill,5.220355825
4,1.0,1.0,2.0,Private room,Union Square,4.990432587
2,1.0,1.0,1.0,Private room,Hell's Kitchen,4.787491743
5,2.0,1.0,2.0,Entire home/apt,Mount Pleasant,6.214608098
1,0.0,1.0,1.0,Entire home/apt,Upper West Side,5.298317367
6,2.0,1.0,2.0,Entire home/apt,The Rockaways,5.298317367
4,2.0,1.0,2.0,Entire home/apt,Hell's Kitchen,5.988961417
2,1.0,1.0,1.0,Entire home/apt,Venice,5.669880923
6,2.0,1.0,3.0,Entire home/apt,East Harlem,5.187385806
3,1.0,1.0,1.0,Entire home/apt,Fort Greene,5.010635294
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.828313737
2,1.0,1.0,1.0,Private room,Harlem,3.663561646
5,1.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,4.744932128
4,2.0,1.0,2.0,Entire home/apt,Fort Greene,5.416100402
2,1.0,1.0,1.0,Private room,Astoria,3.912023005
5,3.0,3.0,3.0,Entire home/apt,Venice,6.620073207
2,1.0,1.0,1.0,Private room,Pasadena,3.80666249
2,1.0,1.0,1.0,Private room,South Loop/Printers Row,4.744932128
3,1.0,1.0,1.0,Entire home/apt,Kingsbridge,5.129898715
4,2.0,2.0,2.0,Entire home/apt,Hollywood Hills,6.652863029
3,0.0,1.0,1.0,Entire home/apt,Downtown,6.214608098
2,1.0,1.0,1.0,Private room,Oceanview,4.248495242
2,1.0,1.0,2.0,Private room,South LA,3.555348061
2,0.0,1.0,1.0,Entire home/apt,Uptown,4.317488114
2,1.0,1.0,2.0,Entire home/apt,Norwood Park,4.574710979
1,1.0,1.0,1.0,Shared room,South LA,3.218875825
2,1.0,1.0,1.0,Entire home/apt,Silver Lake,4.8978398
2,1.0,1.0,1.0,Entire home/apt,Dupont Circle,4.941642423
2,1.0,1.0,2.0,Private room,Park Slope,4.812184355
